#CaseId,R.type,R.c.lat,R.c.lon,R.dir.head,R.dir.speed,R.Box.topleft.lat,R.Box.topleft.lon,R.Box.BottomRight.lat,R.Box.BottomRight.lon,Name,SearchScheme,CategoriesOff,CategoriesOn,SliceSize,ExtendedConfig,Language
1298,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AE,1000,10,,
1299,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1300,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1301,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1302,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1303,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEME,1008,10,,
1304,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AED,1009,10,,
1305,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1306,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1307,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1308,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEF,1014,10,,
1309,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1310,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1311,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1312,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1313,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEG,1020,10,,
1314,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEH,1021,10,,
1315,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEI,1022,10,,
1316,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1317,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1318,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEML,1033,10,,
1319,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1320,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1321,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEK,1028,10,,
1322,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1323,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEL,1031,10,,
1324,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1325,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1326,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1327,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1328,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1329,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ACC,11004,10,,
1330,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AHA,3001,10,,
1331,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1332,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1333,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AHC,3003,10,,
1334,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKA,4002,10,,
1335,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKB,4003,10,,
1336,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKC,4004,10,,
1337,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1338,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1339,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKE,4007,10,,
1340,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKF,4008,10,,
1341,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKG,4009,10,,
1342,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AKH,4010,10,,
1343,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AID,5001,10,,
1344,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIC,5002,10,,
1345,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIE,5003,10,,
1346,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AFC,5005,10,,
1347,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1348,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1349,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABC,6005,10,,
1350,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABD,6006,10,,
1351,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABE,6007,10,,
1352,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABF,6008,10,,
1353,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1354,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABI,6010,10,,
1355,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABME,6011,10,,
1356,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1357,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1358,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ABK,6014,10,,
1359,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1360,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1361,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1362,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1363,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1364,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AFA,8006,10,,
1365,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AFB,8009,10,,
1366,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AFD,8011,10,,
1367,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1368,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALA,9001,10,,
1369,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALB,9003,10,,
1370,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALC,9004,10,,
1371,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALD,9005,10,,
1372,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALE,9006,10,,
1373,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALF,9008,10,,
1374,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALG,9009,10,,
1375,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALH,9010,10,,
1376,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1377,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1378,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1379,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1380,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1381,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIME,10007,10,,
1382,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIF,10009,10,,
1383,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIG,10010,10,,
1384,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AII,10011,10,,
1385,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1386,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1387,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ACA,11002,10,,
1388,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ACB,11003,10,,
1389,1,40.8034,-96.6809,,,,,,,,atlasbook-standard,ACD,11005,10,,
1390,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AE,1000,10,,
1391,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1392,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1393,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1394,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1395,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEME,1008,10,,
1396,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AED,1009,10,,
1397,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1398,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1399,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1400,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEF,1014,10,,
1401,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1402,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1403,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1404,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1405,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEG,1020,10,,
1406,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEH,1021,10,,
1407,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEI,1022,10,,
1408,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1409,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1410,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEML,1033,10,,
1411,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1412,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1413,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEK,1028,10,,
1414,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1415,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEL,1031,10,,
1416,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1417,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1418,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1419,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1420,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1421,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1422,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ACC,11004,10,,
1423,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AHA,3001,10,,
1424,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1425,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1426,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AHC,3003,10,,
1427,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKA,4002,10,,
1428,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKB,4003,10,,
1429,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKC,4004,10,,
1430,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1431,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1432,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKE,4007,10,,
1433,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKF,4008,10,,
1434,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKG,4009,10,,
1435,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AKH,4010,10,,
1436,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AID,5001,10,,
1437,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIC,5002,10,,
1438,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIE,5003,10,,
1439,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AFC,5005,10,,
1440,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1441,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABB,6003,10,,
1442,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1443,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABC,6005,10,,
1444,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABD,6006,10,,
1445,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABE,6007,10,,
1446,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABF,6008,10,,
1447,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1448,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABI,6010,10,,
1449,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABME,6011,10,,
1450,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1451,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1452,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ABK,6014,10,,
1453,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1454,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1455,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1456,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1457,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1458,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AFA,8006,10,,
1459,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AFB,8009,10,,
1460,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AFD,8011,10,,
1461,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1462,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALA,9001,10,,
1463,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALB,9003,10,,
1464,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALC,9004,10,,
1465,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALD,9005,10,,
1466,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALE,9006,10,,
1467,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALF,9008,10,,
1468,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALG,9009,10,,
1469,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALH,9010,10,,
1470,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1471,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1472,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1473,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1474,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1475,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIME,10007,10,,
1476,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIF,10009,10,,
1477,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIG,10010,10,,
1478,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AII,10011,10,,
1479,1,32.784,-96.7826,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1480,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1481,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ACA,11002,10,,
1482,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ACB,11003,10,,
1483,1,32.784,-96.7826,,,,,,,,atlasbook-standard,ACD,11005,10,,
1484,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AE,1000,10,,
1485,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1486,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1487,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1488,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1489,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEME,1008,10,,
1490,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AED,1009,10,,
1491,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1492,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1493,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1494,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEF,1014,10,,
1495,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1496,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1497,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1498,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1499,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEG,1020,10,,
1500,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEH,1021,10,,
1501,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEI,1022,10,,
1502,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1503,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1504,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEML,1033,10,,
1505,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1506,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1507,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEK,1028,10,,
1508,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1509,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEL,1031,10,,
1510,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1511,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1512,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1513,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1514,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1515,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1516,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ACC,11004,10,,
1517,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AHA,3001,10,,
1518,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1519,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1520,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AHC,3003,10,,
1521,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AHD,3004,10,,
1522,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKA,4002,10,,
1523,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKB,4003,10,,
1524,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKC,4004,10,,
1525,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1526,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1527,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKE,4007,10,,
1528,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKF,4008,10,,
1529,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKG,4009,10,,
1530,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AKH,4010,10,,
1531,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AID,5001,10,,
1532,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIC,5002,10,,
1533,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIE,5003,10,,
1534,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AFC,5005,10,,
1535,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1536,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABB,6003,10,,
1537,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1538,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABC,6005,10,,
1539,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABD,6006,10,,
1540,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABE,6007,10,,
1541,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABF,6008,10,,
1542,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1543,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABI,6010,10,,
1544,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABME,6011,10,,
1545,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1546,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1547,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ABK,6014,10,,
1548,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1549,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1550,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1551,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1552,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1553,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AFA,8006,10,,
1554,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AFB,8009,10,,
1555,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AFD,8011,10,,
1556,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1557,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALA,9001,10,,
1558,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALB,9003,10,,
1559,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALC,9004,10,,
1560,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALD,9005,10,,
1561,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALE,9006,10,,
1562,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALF,9008,10,,
1563,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALG,9009,10,,
1564,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALH,9010,10,,
1565,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1566,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1567,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1568,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1569,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1570,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIME,10007,10,,
1571,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIF,10009,10,,
1572,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIG,10010,10,,
1573,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AII,10011,10,,
1574,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1575,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1576,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ACA,11002,10,,
1577,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ACB,11003,10,,
1578,1,41.8482,-87.7142,,,,,,,,atlasbook-standard,ACD,11005,10,,
1579,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AE,1000,10,,
1580,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1581,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEME,1008,10,,
1582,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AED,1009,10,,
1583,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1584,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1585,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1586,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEF,1014,10,,
1587,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1588,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1589,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1590,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1591,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEG,1020,10,,
1592,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEH,1021,10,,
1593,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEI,1022,10,,
1594,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1595,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1596,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEML,1033,10,,
1597,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1598,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1599,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEK,1028,10,,
1600,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1601,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEL,1031,10,,
1602,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1603,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1604,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1605,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1606,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1607,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1608,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ACC,11004,10,,
1609,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AHA,3001,10,,
1610,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1611,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1612,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AHC,3003,10,,
1613,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKA,4002,10,,
1614,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKB,4003,10,,
1615,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKC,4004,10,,
1616,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1617,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1618,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKE,4007,10,,
1619,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKF,4008,10,,
